id,loan_status
56260493,0
40392362,1
39360222,0
51426386,0
46225140,0
69803425,1
38161823,0
46823904,1
48665262,0
61037358,1
64781551,0
78279041,0
46427304,1
44766110,0
75124169,1
48202836,1
73914744,0
74221600,1
72695956,0
86564041,0
39670364,1
59562429,0
39671364,0
73712939,1
77428565,0
54534866,0
84433928,1
66330143,0
63177678,0
87034903,0
45017817,1
50094192,1
55209429,0
37821486,0
42612146,1
81367151,0
50293434,1
84120165,0
56130772,0
72615873,0
40462041,0
65008159,0
46084749,0
70281315,0
54678162,0
63437742,0
77293963,0
90064727,1
63219314,0
69743437,0
42273818,0
40583090,0
73191794,0
76618360,1
43105376,1
78240102,1
50044405,1
77231633,0
59120334,0
38660300,0
83778211,1
65716349,1
62126060,0
41991377,0
41419766,1
46633857,0
60286217,1
51746505,1
56109181,0
61792340,0
46275120,1
68904325,0
90166429,0
38529028,0
48030475,0
61381964,0
38538424,1
48724584,0
76253680,0
46234587,0
57704882,0
44138187,0
78639361,0
50253587,0
39240312,0
70632605,1
50417637,0
53754641,1
62196292,0
61461451,1
46685816,0
57762265,0
42283976,0
76324084,0
37832213,0
57104868,0
38514183,1
75102547,1
76324097,1
65272259,0
56010923,1
42284044,0
46653388,0
46536610,0
73142378,1
85330838,0
39599368,0
46786633,1
43255735,0
57174237,0
69922863,0
68814720,0
42503999,1
83809759,0
51146030,1
51116148,0
55997661,0
61542031,0
61323340,0
38952493,0
51806250,0
48010476,0
78259650,1
53504466,0
39631383,0
40961201,0
45050265,0
39339749,0
58401112,0
38459335,0
54638798,0
68683670,1
38271810,0
70981831,0
69967306,0
80639909,1
38509966,1
40949189,0
60904515,0
38699509,0
78830417,0
75357127,0
55958094,1
51897906,0
45764622,0
43245209,0
64441162,1
54998959,0
59779465,0
74061962,0
41276458,0
46817258,0
71805505,1
58410618,1
72673197,0
53614233,0
63979186,0
79200115,0
88065436,0
50528448,1
75911850,1
72573570,0
85941261,0
47440378,0
59462340,1
88283203,0
53604986,1
49954393,1
76362145,1
44765971,1
45824508,0
39709754,1
59421238,0
76302796,0
78309249,0
50214383,0
39709628,1
39709420,0
59935407,0
67426295,1
90409541,0
70851425,0
41089767,1
66456251,1
50417746,0
58664448,0
58280911,0
38506180,0
39649892,1
52486189,0
85668974,1
39651540,1
40441308,1
57277284,0
50536736,0
63185938,0
60800160,1
63927724,1
44116297,0
83972051,1
60475861,1
57197005,1
75142300,1
44965801,0
44142992,0
51796420,0
40856514,0
44946121,0
56622533,0
62135180,0
65675060,1
67968271,0
65975970,0
69484553,1
40551519,1
54303597,0
64968265,0
48314140,0
54047285,0
59759153,0
57528538,0
67798972,1
37711970,0
73743461,0
63218392,0
59552872,1
69643929,1
74614871,0
70884442,1
48444265,0
83233288,1
42874371,1
60740367,0
90245199,1
39650234,0
67565683,0
38607550,1
41060918,0
68434430,1
70000415,1
57307659,0
46602026,0
55310345,0
66105642,0
45434493,1
45464342,0
55503352,0
56019697,0
77548114,1
41090117,0
38892307,1
60883031,0
44105316,0
64201449,0
40500479,1
54373399,0
69823559,0
59401257,1
38261167,0
38485747,1
75110726,0
54098579,1
40540602,0
44116267,1
63968534,1
48001118,1
42333764,1
43044923,0
57146539,0
62145508,0
63004652,0
60596947,0
38586451,0
87174516,0
43246106,1
67968956,1
75788780,1
65832388,1
61489344,0
64311124,1
40942049,1
65886752,0
69732948,0
67715953,0
65764011,0
45222204,0
51026599,0
38457770,1
55209009,1
63405994,1
52028173,0
56905680,0
75253320,0
65443618,0
88815671,1
85228241,1
44745656,1
70712507,0
65412349,0
50486300,0
69059417,0
60625136,1
76334489,0
45182290,1
60772937,1
65763463,1
69226262,0
73559403,0
39249484,0
60025555,0
74071370,0
60811349,0
65673066,1
80720675,0
65713120,1
54423220,0
39630698,1
59081073,1
55981914,1
64903239,0
57772246,0
61449107,1
38192261,1
55927966,1
51848625,1
69514468,0
38559840,0
70912143,1
81518299,1
67685193,0
84477064,0
42264067,0
40816567,0
46686315,0
42384974,0
75720755,0
68374328,0
58752125,0
50527414,0
40511696,0
54423830,0
89859207,0
74495619,0
70091498,0
55917602,0
55390847,0
70061178,1
39857442,0
53674632,0
63428819,1
75869578,1
39610520,0
70122182,0
40796367,0
75597515,1
73884636,1
43290022,1
42505627,0
80578354,0
73968227,1
56643388,0
43945779,0
57274361,0
42383429,0
39459323,0
42365390,0
41870473,0
40107240,0
60780909,0
48836520,1
63435461,0
55523987,0
75923155,0
55250863,0
71037390,0
85330476,1
43275969,0
64220846,0
45132293,1
39711795,1
38648242,1
60739625,0
51936612,0
65812854,0
74615334,0
38466710,1
63347784,0
62205555,1
40430772,1
45794381,0
46610165,0
60705130,0
48110751,1
47168278,1
63477272,1
39610536,0
68911671,1
65985325,1
70050363,1
51796429,1
38435470,1
39379234,1
52290582,0
63357834,0
59471147,0
39379460,0
40390946,0
48344235,1
46488453,1
45059243,0
40337681,0
80888197,0
68958761,0
58642274,1
40372305,1
61491588,1
40473043,0
87674175,0
80718876,0
46516385,0
41247523,0
42111142,0
42273382,0
61379674,1
79064863,0
66604232,0
46848062,0
71965512,0
70052762,1
65190897,0
69967850,0
41268542,0
50595562,0
73448156,1
60596760,0
40982088,0
37691670,0
70150556,0
59311040,1
63254434,0
57015193,1
38508892,0
65875679,1
46518293,1
48715184,0
44086836,0
61863216,0
61492698,0
40583719,1
50154076,1
57164423,0
50213605,0
49983461,0
88145569,0
53392343,0
39580274,0
61321240,1
46641349,0
45524308,0
56905088,0
40563739,0
68995073,1
46367342,1
59719559,1
46812493,0
40563291,1
75810796,1
64069009,0
50606660,1
42612393,0
42424024,0
64009595,0
59192071,0
43379568,0
75311065,0
50456633,0
81568983,0
60336703,0
48676172,0
43265544,1
38416509,1
79043365,0
47168974,0
60750118,1
80620780,0
64008266,0
55038140,0
43955408,1
39749193,0
40591568,0
39749353,0
48394541,0
63384732,1
46754846,0
74537116,0
65676545,0
61158207,0
54513431,0
38416870,1
64170968,0
74635170,0
45774271,0
41052709,0
58240637,0
38514725,0
53964214,0
40327261,1
56400133,0
88948680,1
38485425,0
83448177,1
61331699,0
61333019,0
68433652,0
45514385,0
56542787,1
43235292,1
53584225,0
46117208,0
51908357,0
68695831,1
52798410,1
73599018,0
60880869,0
56097532,1
65098206,1
54533170,1
65057891,0
84880162,0
58430185,0
72573316,0
48404756,0
50879473,0
51897919,0
55797346,1
44796498,0
55940146,1
58574296,0
61329678,0
41550674,0
88401658,0
52038698,1
39591270,0
55361348,0
53764527,0
40147530,1
40582714,0
61338856,1
89050149,0
63414112,1
43420752,0
44896972,0
77294545,1
44126919,0
63180826,1
46916840,1
83809549,0
50427683,0
39690599,0
63478761,0
56935004,0
40227913,0
38610444,1
40327314,0
44339284,1
73397526,0
37127556,0
41002115,0
46823283,0
51326157,1
46314514,0
72574419,1
43914989,0
41120309,0
43659406,0
43390670,1
63939478,1
88174001,0
38291613,0
43054264,1
48585114,0
61399929,1
40207350,0
72683048,1
79052134,1
75145700,0
40360188,0
38585217,0
65180880,1
40601688,0
77101214,1
42354807,0
67928398,1
78529807,0
79722665,0
62286087,1
76559110,1
60517138,1
40950354,1
71847217,0
68914844,1
57894615,0
69697162,1
46744280,0
61328591,0
42284556,0
80628115,1
39749543,0
55491174,1
60685382,1
48765583,1
55261209,0
56041204,0
51056575,1
47118458,1
61394099,0
40930696,0
54869008,0
11634672,0
60347231,0
75770670,0
44516221,1
65603458,1
87294809,0
53834493,0
67525921,1
43391058,0
48916734,1
62844288,0
44017762,0
38656546,1
38555498,1
55170097,1
74041574,1
44663503,1
74926102,0
44139163,0
79032807,1
46387566,1
48626271,1
72755187,0
88321242,0
72685071,1
40866339,0
59181617,0
40472942,0
46837161,0
71023451,0
88794135,0
61462276,1
46726571,0
49723641,1
48586814,1
41091635,1
46702400,1
65552584,1
66633406,1
69584301,1
40737173,0
51848085,0
75952421,0
69554105,0
59210876,0
78519571,0
53312311,0
67327555,0
59859376,0
76042186,0
88815724,0
78469533,0
51296440,1
55981870,1
75369849,0
54394893,0
69742125,1
68706538,0
59372973,1
85350875,0
61351742,0
40450327,1
77584867,0
58602350,0
60912001,0
39857746,0
64977759,1
46275400,0
39762501,0
78964530,0
51896988,0
42394060,1
45804448,0
42844226,0
55697274,1
80651317,0
60941533,1
57234264,0
55139153,0
52688204,1
58513355,1
81404859,0
88165852,0
46845280,1
45424449,0
41070614,0
62105902,1
42274729,0
55758469,1
83243731,1
85620798,1
63858523,1
41111461,0
44673667,0
50323679,0
66085164,0
64771284,0
76021540,1
38008453,0
48546501,1
80730713,1
50586669,0
73589324,0
51156203,0
62714468,0
42293890,0
40287922,0
43290412,1
46224923,0
41338650,0
61852662,1
53454293,0
44379133,0
45824826,1
70001979,0
60025212,1
57155254,0
75879614,0
42191590,0
50616274,1
61424552,0
56280163,1
48031515,0
41112573,0
74633593,0
63324701,0
52290703,0
71855819,0
77379705,0
57286849,0
59422936,1
40930234,1
63427333,0
51816585,0
57186030,0
68353326,1
62884468,0
53272354,0
57124388,1
63360166,0
46845167,1
57853072,1
70563397,0
41328762,1
66635811,1
81453538,1
50143618,0
43351425,0
75860704,1
59581717,0
77530171,0
65373773,0
38732585,1
46671727,0
64097536,0
43014582,1
85662518,1
74671517,1
44856566,0
54127460,0
71098358,1
70670531,0
81357730,0
63641171,0
71037199,0
61502837,0
72703325,0
66566146,0
45585013,1
58471030,0
70713042,0
59251956,1
50343826,0
73448183,0
78901995,1
46285490,0
60844131,0
65712424,0
68569140,0
75295910,0
65616245,0
39877307,1
59023528,0
43290076,0
66482361,0
78228495,0
39078274,0
40385118,0
89036891,0
90094265,1
38638371,0
50515455,1
39590951,0
50043981,0
61822597,1
72022691,1
67458486,1
60972078,1
90396471,0
76091649,1
57723842,0
60196093,1
38655401,0
58742226,0
38509102,0
57126406,0
63357008,1
68999477,0
71117677,1
47169196,1
63291316,1
61510828,0
50840084,0
39629766,1
38302214,0
64330775,0
46776792,0
60617516,0
45504934,1
46601873,1
77745229,1
56330265,1
48584858,0
40736754,0
54219273,0
38655882,1
76411914,0
56119519,1
39420663,0
34273977,0
83272391,1
68423508,0
61458116,1
69296851,0
68866204,1
70981527,0
41151282,0
55503045,0
38637480,0
63918989,0
57843162,0
75607221,1
38458438,0
61321570,1
65453224,1
53604722,1
75789843,0
61313684,1
75245778,0
63034206,0
46685389,0
38498003,0
63529083,1
69613857,0
44856694,0
46506484,0
69752153,1
39340539,1
58350842,0
55111142,0
46810020,1
57774212,0
43106518,0
77386957,0
37601809,0
56088457,0
41150236,1
88372240,1
76152041,0
81516643,0
46747058,1
46641228,0
61458665,0
63425670,0
83283166,0
43976515,0
53654193,0
40413469,0
50435868,1
40580743,1
88166811,0
52979224,0
60980450,0
62186767,0
55308818,1
50273159,0
65139574,0
58572318,1
59099402,0
72724388,0
56452841,0
52036442,1
65199369,0
39847420,1
68881323,0
37791700,0
70836982,1
55798682,0
37907570,1
74231176,1
49924835,1
38516132,0
63468360,0
55161615,0
62186402,1
70901347,0
44553639,0
75710841,0
39549433,0
56088312,1
59925716,0
68585787,1
61388603,0
54137498,1
73161302,1
51296640,0
39760524,0
40238308,0
66624236,0
58712691,0
69573721,0
56542590,1
53302676,0
64067953,0
40401028,0
79124652,0
71063187,1
66594165,0
70882125,1
79692284,0
41740575,1
65622877,1
38608995,0
39670983,1
46427402,0
55078970,0
46244713,0
58420687,0
77398321,1
65904967,0
46816147,0
60487076,0
40038222,0
44431377,0
60025395,0
59411599,0
70862166,0
63464922,0
66435453,1
81563158,1
39459922,0
38424296,1
43275797,0
39521343,0
73894313,0
71874627,0
51516391,1
73591126,0
70102828,0
46772671,0
66642466,0
63671798,0
64230401,1
43336700,0
86553716,1
48555391,0
85262205,1
66530514,0
53434767,0
67385983,0
70842263,0
55554870,0
43975792,1
73448477,0
89038163,0
55524573,0
49973517,0
57418381,1
48314115,0
78800494,0
50585984,0
43849153,1
17635560,1
69424720,0
38519869,0
38242215,0
75910678,0
52888476,1
41080285,0
67216408,0
44409712,0
65140496,1
46726372,1
41073981,0
55501495,0
70140912,1
73568478,0
73924944,1
70062828,0
51506334,0
53774195,0
90188669,0
76244623,0
70741147,0
80690676,0
73471410,1
55070104,1
67435939,0
84224803,0
70112080,0
56522598,0
42221266,1
38151866,0
68398471,0
40392041,0
66104575,0
39641809,1
81910260,0
46753035,0
41289206,0
41206729,1
38649472,1
58612511,1
59161280,0
41206489,0
47390372,1
60665671,0
51926647,1
42723199,0
58041340,0
88229796,0
555039,0
55238634,0
38568990,1
68714938,1
44389280,0
65008296,0
73970382,1
31207716,1
40411860,0
68982625,0
41409909,1
61519098,1
51868499,0
38528467,0
57894344,0
46824553,1
59179238,0
57286086,1
47128910,0
52006840,1
83630953,1
70552448,0
57980161,1
75558036,0
41000441,0
68669656,0
39360316,0
46765477,0
46447914,0
69542436,1
43449351,0
65985619,0
75092084,0
44765267,1
58722697,0
84103712,0
50567535,0
55932043,0
46703170,1
38454346,1
46814609,1
46568469,0
42673763,0
69402458,0
49227455,1
46124520,0
73540857,0
52028286,1
48121142,1
41071317,0
57863836,1
65332192,0
63535725,1
38628407,1
76234732,0
83677852,1
39581742,0
88233009,0
58331238,0
50074309,0
60943952,0
60871858,0
37820179,0
85922075,0
73499988,1
41161237,0
62115938,0
40919927,1
50636323,0
50555831,0
74651258,1
56642380,1
40453647,0
44895390,1
70681927,0
64361022,0
75273747,1
71765573,0
59023388,0
73498890,0
60815151,0
84444156,0
48594483,0
69084163,0
44005886,1
71865257,0
65683903,1
67185132,0
52017142,0
77851139,0
39977987,0
64701369,0
41090062,0
63447233,0
42384065,0
41339077,0
45050248,1
80728701,1
62439702,0
84101205,0
65784445,1
72112982,0
43470563,0
66422195,0
40492543,0
68913528,1
66532724,0
56120578,0
56270812,0
55230144,0
40980670,0
67477998,0
56060796,0
51899371,0
57883110,0
41710239,0
55998146,0
79094722,0
59482417,1
55442745,1
55898583,1
74555583,0
75942270,0
61362835,0
64027424,0
65463313,1
85634980,1
59071672,0
39730567,0
24034668,1
44419335,1
49066216,0
40963356,1
60804348,0
55159470,0
38438047,1
54238537,0
60801469,0
62267501,0
85520642,0
53272590,0
58653542,1
68357421,0
68092830,1
49237538,0
73551229,1
77645483,0
70953998,1
54413937,1
63156984,0
81393192,0
74552362,0
79122039,0
65294466,1
39927699,0
81070842,1
38646597,0
44797479,1
85187717,0
51265548,1
69636630,1
44835377,0
46115685,1
45584305,0
69680203,0
59210163,1
71897176,0
39290152,0
88442388,0
38302543,0
48202975,1
59232334,0
48716247,0
57852123,0
72124405,0
65151470,0
42295096,0
57663900,1
42365699,0
55938453,0
79161594,0
48140251,0
48040479,1
48694580,0
39360438,0
59159427,1
46674987,1
74525965,1
75750789,0
48012648,0
55098469,0
39228362,0
39751974,1
46437589,1
50457015,1
37691743,0
38437523,0
38251439,0
50204108,0
46734840,1
80589565,0
74596499,1
57650885,0
57662939,0
55218850,0
64057484,1
40431946,0
81384023,0
65803321,1
44097013,1
46275540,0
87914325,0
63927973,1
42315850,0
73640667,0
68617015,1
60904307,1
66430269,0
40461374,1
38535046,0
55432742,0
46694667,0
52738653,0
77199199,0
60207097,0
54494906,0
57558249,1
66452415,0
54778774,0
58310911,0
68494671,0
76113664,1
49923619,1
57824591,0
39731175,0
38332040,0
76262866,0
57744043,0
43869261,0
62367425,0
42463898,0
46673430,0
63424177,1
75497767,1
46702263,0
46634124,0
70975600,1
70731128,0
37811673,1
53282303,0
60821981,1
75645165,1
40962045,0
55979242,1
54077657,0
48494319,0
68901785,0
57844654,0
40510265,1
66591401,0
80731353,0
60587371,0
46164369,0
46755248,0
61330373,1
84769932,1
61451428,0
46407297,0
39732165,0
40921809,1
58882287,0
40530777,0
48202214,1
73855061,1
56119242,1
48334471,0
46723916,1
62539846,0
42884692,0
38469712,0
37630866,0
38428588,1
46736054,0
86403728,0
72513204,1
40591020,1
42315431,1
38629237,0
38191243,0
55535184,0
68956244,1
38181220,1
44077718,0
81566680,0
55877635,1
44105306,1
65644795,1
38506244,1
88036275,0
37437123,0
48715858,1
65764772,1
55807192,1
48364799,1
48806361,0
68122940,1
47847302,0
38648741,0
51996193,0
51036374,1
67357540,0
37622050,0
61448708,0
78509900,0
53844191,1
41890468,1
53624429,1
72774741,1
73785294,0
51226158,0
83012362,1
57784778,1
60557337,0
61419704,0
58772586,0
87234548,0
41061364,0
60940322,1
66096759,0
44055872,0
49177118,1
70763158,0
47410619,0
55503752,0
55979029,0
49524456,0
59072012,0
67918455,0
73945189,0
78680764,1
67387798,0
39522586,0
86101195,0
38616607,1
68414185,1
68373376,0
43579391,0
65606544,0
76708417,1
71572212,1
46726036,0
65109298,0
39740968,0
38556531,0
57812705,0
63406976,0
50477154,0
59179159,0
46576227,0
57216855,1
54473728,0
57682938,0
68774249,1
61468897,0
55072831,0
52616607,0
62196012,0
54128156,0
41069868,0
38699505,0
65504735,0
39652421,0
40351302,1
55997130,1
64978566,0
48736537,0
38617098,0
77298809,0
44623274,1
60930879,0
65623915,0
49046408,0
89049272,0
58663011,0
65685142,0
38636470,0
68905334,0
76353282,0
48314329,0
60832789,0
62266849,0
73141793,0
68102179,0
59210530,0
61962144,0
38578367,0
50103303,0
51008004,0
38498276,0
38454130,0
55360225,1
60802957,0
63505229,0
59513076,1
61542796,0
84466755,1
50103789,1
53944267,1
71472420,0
39887242,0
76111456,0
61414295,1
71502458,0
58524144,1
45844394,0
45724182,0
55989658,0
47592283,0
488852,0
54068609,0
55456160,0
55462517,0
40440858,0
46692169,0
55018825,0
39620399,0
39562480,0
45294471,1
52808826,1
81310389,1
38457327,0
58191341,0
70538076,1
73231323,1
41020629,1
50507329,1
38468347,0
58782698,0
43579541,0
75729702,1
67848672,0
48364177,1
65392260,0
59532066,0
62390212,0
57094584,0
55929835,0
51849532,0
62347848,1
54293527,1
38301381,0
55254901,0
78168753,0
68538661,1
59272566,1
59381308,0
55981961,0
58320452,0
54513774,1
85716162,0
46621635,0
43115836,1
56984802,0
17452898,1
59292104,0
79501539,1
54373617,0
56120212,1
48525481,0
57206167,1
61843371,1
50859502,0
39399854,0
47593386,1
52778437,0
38301402,0
42373325,1
77961139,0
65344002,1
59412456,1
65634655,0
60245255,0
42263366,0
60963177,1
63898462,1
39460590,0
49247649,1
63194460,0
85361091,0
48646470,1
45414158,0
55807651,1
72622574,0
41277018,1
38639869,0
69573580,0
67445144,0
76313298,0
44503774,1
77130635,0
44479506,0
65613909,0
75858375,1
79114112,0
61524126,0
42874386,1
61493738,1
74735109,0
49187761,0
38539044,0
78608605,0
41012641,0
38656128,0
46436870,0
60891262,1
74664911,1
55310595,1
49106650,1
49973905,0
38271406,0
40117939,1
57215091,0
69912161,1
54374622,0
51868277,0
46744498,0
84544999,0
67959566,1
40491507,0
40471215,0
77238927,1
55798143,1
71612479,0
54393157,0
48374468,0
48110691,0
43529900,0
75377658,0
42303512,0
58683518,1
38574531,0
48051028,0
48526037,1
39602185,0
48765335,0
48020668,1
39390678,0
55253380,0
46446171,0
74646415,0
48556295,1
42444293,0
60742628,1
39370655,0
46948620,0
84546060,0
52048541,0
60676278,0
70042547,0
46054167,0
74733048,1
43176419,0
41298674,0
63344540,0
51316814,0
71022921,0
68018974,0
73161477,0
48754680,1
71735040,0
88804435,0
59210614,0
55072463,0
74635487,0
56492834,0
59119662,0
65813470,0
79104352,0
59153284,1
562175,1
43276046,0
86136673,0
48212517,0
38211986,0
59071450,1
38362106,0
57285984,0
43186053,0
69038630,1
44757132,0
60525195,0
42974991,0
37700411,1
62235145,0
57915120,0
60784022,0
55585279,0
41299266,0
79053042,0
46717155,0
59219805,0
51436253,0
73489727,0
65763436,0
58331004,1
44896916,1
46546565,1
67387347,0
40372586,1
38615000,0
60973643,1
63455257,1
40362190,0
39907360,1
42465284,0
66490411,0
55432756,1
62439444,1
46324707,1
79021521,1
85599830,0
66240950,1
66085377,0
46467695,0
40178130,0
67337457,1
65231443,1
57184930,1
48100650,1
38624905,0
68894134,0
38589479,0
38470356,0
73773708,0
42353462,0
73520227,1
65262525,0
43165714,0
49994223,0
38578217,0
65482689,1
72662465,0
70562103,0
51676151,1
61472159,0
46845650,1
56020697,1
52026790,1
40919274,0
66636301,0
48031627,1
60306663,0
65423799,0
38547479,0
65794353,1
46661061,0
58430145,0
65332847,1
43429429,0
46752959,0
68354357,0
75172858,1
72797511,0
65687051,0
59421536,0
79092525,0
38579371,0
57664687,0
40993136,0
58401079,0
39760210,1
72705179,0
85746204,0
47827215,0
67435772,1
69371768,0
39380159,0
43135654,0
41276181,0
70421668,0
70994034,0
42365706,0
70331819,0
46743982,0
62439201,1
69086870,1
38589872,1
48734943,0
39639437,0
77805585,1
41122353,0
48866449,0
46654136,0
73687466,0
50033265,0
50073427,1
55210033,0
38434329,0
39430295,1
61453230,0
88213030,0
85733525,1
63214971,1
63426769,0
72615388,1
37998482,1
76234288,0
51766114,0
59482412,0
76394626,1
46684618,0
77410483,0
69019623,0
75101997,0
54483659,0
59591251,0
78459102,0
89947742,1
36802217,0
55481839,1
41308801,0
60891567,0
78071952,0
70853982,1
61592793,1
46654509,1
73688862,0
50859451,0
42875045,0
40510382,0
58410872,0
55817124,1
61468355,0
40950077,1
41960199,0
43660657,1
49086667,1
60476481,0
58050194,1
65642617,1
57674339,0
65662713,1
60773252,0
79410922,1
66180246,0
67195273,0
63175162,1
78519633,1
53192715,0
48275064,0
68476948,0
55228698,1
51866804,0
47200252,1
60980329,0
54523998,0
54384778,1
81375058,0
49763901,0
55209209,1
56532669,1
63506200,1
53604460,0
47168948,0
42523303,0
68882926,0
51666359,0
73580028,0
57064959,0
50133545,0
55111459,1
54258595,1
46634810,0
44139886,0
69316249,0
44775441,0
65504767,0
70591454,0
75120640,0
65773616,0
85612698,1
63458793,0
74526442,0
69981186,0
69462648,0
66380743,0
64701790,0
56562738,0
70822107,0
56108546,0
41110491,1
57304849,0
700189,0
55453151,1
57842513,0
54404600,0
75698249,0
71887522,1
65209368,1
59150184,0
68359193,0
59152071,0
62125686,1
40950266,0
51456766,0
53382834,0
87334687,1
48585687,1
59573109,0
48275702,0
73481661,0
46704327,0
38645713,1
39641641,0
57165233,0
46803192,1
38018276,0
76272425,1
50840242,1
60810876,1
65792055,1
89965614,0
75679763,1
76362401,1
42294501,0
55108322,0
74662376,0
38565781,0
67085399,0
55987511,1
49623480,0
44936481,1
40560711,0
38636244,0
51426521,0
64047359,0
60902096,0
46817094,0
76668186,0
72247494,0
73864842,1
78529981,0
53944649,1
65354544,0
43549434,0
48655359,1
38437810,1
43540756,0
48746057,1
69554704,1
49915213,1
45524350,1
53092062,0
61732489,0
39629664,1
63287819,0
55168288,0
68373554,0
60255930,0
58532795,1
61313075,1
77506574,0
72703391,1
88373188,1
60863028,0
51888564,1
43649320,1
40480245,1
66403869,1
46634199,0
40756581,1
64957513,0
85655942,0
65753874,0
79155087,1
38525642,0
77070785,0
67397006,0
39620355,1
75321450,0
86117030,1
51596674,1
51246348,1
43580229,0
55998212,1
51879314,0
48274132,1
55210663,0
65078418,1
72173921,0
46845695,0
84415061,1
60773947,0
40591318,0
53262506,0
74964511,1
45365179,0
67839865,1
42994313,0
75387874,0
55535306,0
74662291,0
60005761,1
63175641,0
60597655,1
46808134,1
63979490,1
60276191,0
74451199,1
60739156,0
50324222,1
84072080,0
46958523,0
46577502,1
70672282,0
54087494,1
46822757,0
71013613,0
48011490,0
40583666,0
44995506,0
49933163,1
77391020,0
43146002,1
76053825,0
54101681,0
67248489,0
59170079,1
85574393,0
76192308,1
55270476,1
41630236,0
63524789,0
56220252,0
41110299,0
59141946,1
38434778,0
51976882,0
43659849,0
65611470,1
40267490,0
66085745,1
60416780,0
55513818,1
68355349,0
59270017,0
59311175,0
58724179,0
58210510,1
66403173,0
54107416,0
75150312,1
39561927,1
55159790,0
61388670,1
55988815,0
55151266,1
40705316,0
47592936,0
63247113,0
71061977,0
41042990,0
48736052,0
67236414,1
74834213,1
73784848,1
68616471,0
55757273,0
62724623,0
38524227,0
57950175,0
41358297,1
54618337,0
43839488,0
41144560,0
73345168,0
87012918,1
60871490,0
67406236,0
48545034,0
40511323,0
90237910,0
70844544,0
55038210,1
46526561,0
88882207,0
46546829,0
74565472,1
60266869,0
43175534,1
54158102,0
43859141,0
59292530,0
41500324,0
73903963,1
42622112,1
48714902,0
85697956,0
51167805,1
52139872,0
65975489,0
61530100,1
78209702,0
55129303,0
44955162,1
67347943,0
54238922,1
81517628,1
62073041,0
57588307,0
55191599,1
39806144,1
60676910,0
55180064,0
55320302,1
51466716,0
60881448,0
46613495,0
61341054,1
55837573,1
54918283,0
51837219,0
45474348,1
68142350,1
53795174,0
60515184,0
67819597,0
51888350,0
50546630,1
64008930,1
84141339,1
55901409,1
39967286,1
49026259,1
65854606,1
70593275,1
49955373,0
51496486,0
62106641,1
50497998,0
73579971,1
54578730,0
56623107,1
65372321,0
70246218,1
84573234,0
57763599,0
40552210,0
68509400,1
71062707,0
61542409,1
38457772,0
50646305,0
52321677,0
70792367,0
56552241,0
72545992,0
60346714,1
76083266,1
71755914,1
62245318,0
59132144,1
53564939,0
61311119,0
65118154,1
63215266,0
40940658,0
50023545,0
68583505,0
73077690,1
49874874,1
49954648,0
59443474,0
61852682,0
63858227,1
77192680,0
50416934,0
75152896,0
59109753,1
39672044,0
72543758,1
46660699,1
38181577,1
70901448,0
52979229,1
52406311,1
85551856,0
45754293,1
80608167,0
46651768,1
50053460,0
67809048,0
40318144,1
60597699,1
62105810,0
45232373,1
75650458,1
59391462,0
70932306,0
83901710,0
65674895,0
68712649,0
42131245,0
54969438,0
39550182,0
60187363,0
52077088,0
60325938,0
39439712,0
46726514,0
65974585,0
63484630,0
43830515,1
62440065,1
70331881,1
89808057,1
39319979,1
69017554,0
51880173,1
39641008,0
70722367,1
52668439,0
64067367,0
75838325,0
71643129,0
58623323,0
70332008,1
40963381,0
73365597,1
55130597,1
43115430,1
83727083,1
41670640,1
60645202,0
78924678,0
40442095,0
61390647,0
46810161,1
55200306,1
44115471,0
89914527,0
70813048,0
88054048,0
61863195,1
50477104,0
60822127,0
57822367,0
44653335,0
73589067,0
38577349,0
39740785,0
51656173,1
38534642,1
56099282,1
51126603,1
78789448,0
85240725,0
53684219,0
71482707,0
37601129,0
9795765,0
60911279,0
41246189,0
67125232,1
59471456,0
41216633,0
80570180,0
63185863,0
41073294,0
75225022,0
76447420,1
43570076,1
88943752,0
54087722,0
63286796,0
599609,0
46448726,1
58031182,0
39592263,0
42934754,1
71068805,0
66746115,0
78158246,0
46808385,0
51056583,0
51265642,0
54969358,1
37601434,0
56662458,0
48454575,1
68731475,1
40317359,0
75607844,0
76313600,0
44835546,0
55544083,0
51086542,0
85017720,0
73598207,1
51928250,1
38599759,0
54443269,1
71593067,0
67929319,0
69502934,1
40866361,0
59171095,0
66545480,1
40984494,0
39570422,0
80559037,1
60801561,0
46265021,0
46746486,1
42413159,1
52729089,0
75093202,0
75749117,0
85605108,0
55260112,1
42274915,1
57804349,0
85517166,1
60820448,0
56128148,0
79013558,1
44786217,0
51105886,1
37651039,1
48191201,0
65118180,1
67377515,0
55073107,1
42675207,0
78478188,0
39299821,0
60035687,0
75332691,0
56138332,0
51899430,0
53804451,0
46305428,0
57990844,1
65731709,1
63416665,0
77539069,1
76415152,1
75051812,1
76437871,1
65602406,0
79072209,0
79003621,0
43105697,0
70935949,0
51005258,0
88834304,0
53874234,0
48626323,1
83718094,1
40591930,0
41030352,0
43286604,0
50605368,1
38371868,1
49975052,1
68671231,1
59373049,0
80868452,1
73242375,1
42904823,0
80710788,1
71927252,1
45494340,1
57284432,1
72745381,0
41060190,0
46660119,0
39541495,0
58513989,0
54869170,1
60385934,1
61423310,0
66433130,0
62095338,0
